코스명,산이름,유형설명,최고고도_m,누적상승_m,편도거리_km,총거리_km,예상시간_분,예상시간,출발_lat,출발_lon,도착_lat,도착_lon,난이도,세부난이도,난이도점수,관광인프라점수,주차장_접근성점수,정류장_접근성점수,코스수,가중치,매력종합점수,전망,힐링,사진,등산로,성취감,계절매력,특출매력,특출점수
무등산_03,무등산,등하산_원점회귀,937.1,1006.6230000000006,7.72,7.72,268,4시간 28분,35.130378,126.964934,35.131471,126.963469,상급,상급2,267.0,6.4,8,5.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_04,무등산,편도_등산,1120.2,1442.8039999999996,6.75,13.5,419,6시간 59분,35.145754,126.987421,35.120694,127.002706,최상급,최상급1,338.17,5.4,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_05,무등산,등하산_원점회귀,921.9,658.7420000000001,5.49,5.49,180,3시간 00분,35.104834,126.989397,35.104229,126.992987,초급,초급2,145.72,5.5,0,8.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_06,무등산,등하산_원점회귀,954.1,694.9169999999999,9.39,9.39,246,4시간 06분,35.145805,126.987334,35.145821,126.987446,초급,초급3,163.11,5.6,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_07,무등산,등하산_원점회귀,381.0,835.1289999999995,7.5,7.5,236,3시간 56분,35.178703,126.941878,35.176496,126.94038,중급,중급1,191.77,7.0,8,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_08,무등산,등하산_원점회귀,406.2,715.4960000000003,6.94,6.94,208,3시간 28분,35.162576,126.962379,35.162017,126.962411,초급,초급3,170.74,6.7,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_09,무등산,등하산_원점회귀,587.6,880.6280000000008,8.58,8.58,256,4시간 16분,35.152343,126.969252,35.161089,126.977655,중급,중급2,210.62,6.2,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_10,무등산,등하산_횡단,473.0,835.4050000000002,7.22,7.22,228,3시간 48분,35.167637,126.999173,35.161354,126.97799,중급,중급1,188.18,5.7,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_11,무등산,등하산_횡단,402.0,647.7670000000005,7.08,7.08,209,3시간 29분,35.161967,126.979799,35.163457,126.999206,초급,초급3,164.09,5.7,2,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_12,무등산,등하산_횡단,502.8,545.8,7.98,7.98,214,3시간 34분,35.174711,127.009203,35.167461,126.999408,초급,초급1,133.26,5.3,5,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_13,무등산,등하산_원점회귀,801.7,852.0119999999996,7.04,7.04,218,3시간 38분,35.165307,127.035642,35.163558,127.031654,중급,중급1,187.66,4.9,2,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_14,무등산,등하산_횡단,800.6,1045.034,7.31,7.31,240,4시간 00분,35.161057,127.040685,35.158453,127.052703,상급,상급2,264.73,4.4,2,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_15,무등산,등하산_원점회귀,492.4,904.7840000000004,7.95,7.95,256,4시간 16분,35.120478,126.936999,35.121545,126.937552,중급,중급2,205.5,7.0,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_16,무등산,등하산_횡단,945.6,790.7999999999996,6.18,6.18,202,3시간 22분,35.095978,127.002031,35.091825,127.027187,중급,중급2,211.74,5.3,2,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_17,무등산,등하산_원점회귀,1117.5,909.715,6.35,6.35,207,3시간 27분,35.114279,127.031647,35.119359,127.034525,중급,중급3,230.2,4.3,2,5.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_18,무등산,등하산_원점회귀,856.2,719.2359999999999,7.0,7.0,198,3시간 18분,35.116522,127.043732,35.12263,127.041232,초급,초급3,171.93,4.1,5,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_19,무등산,편도_등산,954.0,1141.5249999999996,6.6,13.2,369,6시간 09분,35.114053,127.031552,35.116263,126.998674,상급,상급3,297.44,4.3,2,5.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_20,무등산,편도_등산,802.1,757.9000000000001,5.26,10.51,271,4시간 31분,35.129169,127.043057,35.129299,127.01828,중급,중급1,180.21,4.0,0,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_21,무등산,등하산_횡단,632.3,957.2349999999996,9.43,9.43,283,4시간 43분,35.09018,126.951423,35.099979,126.96374,중급,중급3,230.21,5.8,5,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_22,무등산,등하산_횡단,690.4,661.9150000000001,6.16,6.16,190,3시간 10분,35.07959,126.98487,35.072764,127.001126,초급,초급2,154.72,6.1,2,2.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_23,무등산,편도_등산,640.6,1653.1690000000003,7.34,14.68,468,7시간 48분,35.074813,126.988677,35.104266,126.99294,최상급,최상급2,377.47,6.4,2,8.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_24,무등산,등하산_횡단,604.0,618.871,6.81,6.81,196,3시간 16분,35.082356,127.002383,35.084483,126.981601,초급,초급2,157.3,5.9,10,2.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_25,무등산,등하산_횡단,549.4,771.6480000000007,8.56,8.56,239,3시간 59분,35.064598,126.982644,35.07483,126.960435,중급,중급1,196.93,6.0,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_26,무등산,등하산_원점회귀,336.7,640.6810000000003,7.4,7.4,206,3시간 26분,35.125872,126.870648,35.125524,126.870565,초급,초급3,166.84,7.4,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_27,무등산,편도_등산,308.0,845.384,5.35,10.7,287,4시간 47분,35.17884,126.942028,35.161942,126.980045,중급,중급3,230.45,7.1,8,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_28,무등산,등하산_횡단,397.0,786.2259999999999,15.78,15.78,355,5시간 55분,35.164686,126.979906,35.117287,127.045015,중급,중급3,224.91,5.4,2,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_29,무등산,등하산_횡단,507.1,1043.3179999999998,18.69,18.69,444,7시간 24분,35.11728,127.044989,35.088993,126.94721,상급,상급3,281.97,5.3,2,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_30,무등산,편도_등산,375.2,1702.3979999999992,11.68,23.36,606,10시간 06분,35.131784,126.945904,35.116965,126.887732,최상급,최상급3,402.67,7.1,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_31,무등산,등하산_횡단,407.2,1454.2869999999994,18.75,18.75,497,8시간 17분,35.23323,126.904218,35.132443,126.945944,최상급,최상급3,400.12,6.6,5,8.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무학산_01,무학산,등하산_횡단,773.2,777.5159999999996,7.1,7.1,223,3시간 43분,35.210958,128.562819,35.18541,128.552099,중급,중급1,180.03,6.8,10,10.0,6,0.4082482904638631,7.1,7.6,7.0,7.3,6.5,6.8,7.4,전망,7.6
무학산_02,무학산,등하산_원점회귀,775.4,829.3,6.85,6.85,227,3시간 47분,35.211042,128.563066,35.211195,128.562932,중급,중급1,182.63,7.0,10,10.0,6,0.4082482904638631,7.1,7.6,7.0,7.3,6.5,6.8,7.4,전망,7.6
무학산_03,무학산,등하산_횡단,760.5,852.6970000000002,7.41,7.41,220,3시간 40분,35.249456,128.518419,35.242314,128.533124,중급,중급1,192.61,6.4,10,10.0,6,0.4082482904638631,7.1,7.6,7.0,7.3,6.5,6.8,7.4,전망,7.6
무학산_04,무학산,등하산_횡단,784.0,866.9410000000001,9.48,9.48,276,4시간 36분,35.233165,128.506406,35.228854,128.568237,중급,중급2,219.67,6.5,10,10.0,6,0.4082482904638631,7.1,7.6,7.0,7.3,6.5,6.8,7.4,전망,7.6
무학산_05,무학산,등하산_횡단,783.4,906.5330000000006,8.06,8.06,257,4시간 17분,35.220636,128.56179,35.199173,128.556635,중급,중급2,207.12,7.0,5,10.0,6,0.4082482904638631,7.1,7.6,7.0,7.3,6.5,6.8,7.4,전망,7.6
무학산_06,무학산,등하산_횡단,785.2,817.4790000000006,8.27,8.27,246,4시간 06분,35.237891,128.542982,35.229084,128.505451,중급,중급1,199.23,6.4,5,10.0,6,0.4082482904638631,7.1,7.6,7.0,7.3,6.5,6.8,7.4,전망,7.6
미륵산_01,미륵산,등하산_원점회귀,455.5,928.1,6.84,6.84,240,4시간 00분,34.824047,128.415198,34.821807,128.414732,중급,중급3,241.32,6.8,10,10.0,6,0.4082482904638631,7.3,8.4,7.0,7.4,6.9,6.6,7.2,전망,8.4
미륵산_02,미륵산,등하산_횡단,350.3,1068.1,7.75,7.75,271,4시간 31분,34.769528,128.401292,34.82229,128.39664,상급,상급2,275.57,6.3,10,10.0,6,0.4082482904638631,7.3,8.4,7.0,7.4,6.9,6.6,7.2,전망,8.4
미륵산_03,미륵산,등하산_원점회귀,449.8,732.3000000000001,9.31,9.31,254,4시간 14분,34.821822,128.414523,34.821847,128.414792,중급,중급1,200.07,6.8,10,10.0,6,0.4082482904638631,7.3,8.4,7.0,7.4,6.9,6.6,7.2,전망,8.4
미륵산_04,미륵산,등하산_원점회귀,309.5,617.1000000000004,6.29,6.29,181,3시간 01분,34.827702,128.410285,34.821687,128.404245,초급,초급2,150.96,6.9,8,10.0,6,0.4082482904638631,7.3,8.4,7.0,7.4,6.9,6.6,7.2,전망,8.4
미륵산_05,미륵산,등하산_원점회귀,336.7,741.6999999999999,7.36,7.36,226,3시간 46분,34.803747,128.421023,34.801552,128.423163,중급,중급1,179.03,6.3,10,5.0,6,0.4082482904638631,7.3,8.4,7.0,7.4,6.9,6.6,7.2,전망,8.4
미륵산_06,미륵산,등하산_원점회귀,161.9,661.4999999999998,6.77,6.77,195,3시간 15분,34.822072,128.414737,34.821019,128.418841,초급,초급3,162.15,6.8,10,10.0,6,0.4082482904638631,7.3,8.4,7.0,7.4,6.9,6.6,7.2,전망,8.4
민주지산_01,민주지산,등하산_원점회귀,1275.2,1000.6760000000002,9.96,9.96,294,4시간 54분,36.055939,127.872517,36.046743,127.87001,상급,상급1,241.9,4.5,10,8.0,3,0.5773502691896258,7.2,7.6,7.1,7.3,6.3,7.0,8.1,계절매력,8.1
민주지산_02,민주지산,등하산_원점회귀,1261.8,1095.554,11.58,11.58,334,5시간 34분,36.056806,127.872922,36.04683,127.869951,상급,상급2,272.92,4.5,10,8.0,3,0.5773502691896258,7.2,7.6,7.1,7.3,6.3,7.0,8.1,계절매력,8.1
민주지산_03,민주지산,등하산_횡단,1269.8,739.0839999999997,8.78,8.78,257,4시간 17분,36.068856,127.834594,36.059431,127.874345,중급,중급1,195.19,4.4,10,5.0,3,0.5773502691896258,7.2,7.6,7.1,7.3,6.3,7.0,8.1,계절매력,8.1
방장산_01,방장산,등하산_횡단,463.1,386.73700000000025,10.11,10.11,210,3시간 30분,35.443512,126.751717,35.468497,126.788938,초급,초급1,126.26,4.9,10,8.0,3,0.5773502691896258,7.1,7.5,7.0,7.1,6.2,7.2,7.7,계절매력,7.7
방장산_02,방장산,등하산_원점회귀,756.6,714.1560000000004,6.05,6.05,196,3시간 16분,35.468985,126.739364,35.46693,126.742937,초급,초급2,159.27,4.8,0,8.0,3,0.5773502691896258,7.1,7.5,7.0,7.1,6.2,7.2,7.7,계절매력,7.7
방장산_03,방장산,등하산_횡단,761.0,1023.619,8.63,8.63,284,4시간 44분,35.43499,126.751695,35.46823,126.789039,중급,중급3,227.74,5.0,10,8.0,3,0.5773502691896258,7.1,7.5,7.0,7.1,6.2,7.2,7.7,계절매력,7.7
방태산_01,방태산,등하산_원점회귀,1447.2,988.0679999999998,9.44,9.44,284,4시간 44분,37.914367,128.406956,37.910575,128.407074,중급,중급3,234.01,3.8,10,0.0,1,1.0,7.1,7.5,7.6,6.8,6.2,7.0,7.8,계절매력,7.8
백덕산_01,백덕산,편도_등산,1198.1,448.24900000000014,4.51,9.01,202,3시간 22분,37.426506,128.261558,37.406158,128.283331,초급,초급1,128.32,3.7,8,2.0,4,0.5,6.8,7.1,6.9,6.8,5.7,6.7,7.7,계절매력,7.7
백덕산_02,백덕산,편도_하산,1341.4,805.3030000000001,6.76,13.53,324,5시간 24분,37.42653,128.261804,37.406164,128.283331,중급,중급2,210.77,3.7,8,2.0,4,0.5,6.8,7.1,6.9,6.8,5.7,6.7,7.7,계절매력,7.7
백덕산_03,백덕산,등하산_원점회귀,1343.2,704.151,10.48,10.48,267,4시간 27분,37.429519,128.297793,37.43104,128.297654,초급,초급3,173.46,4.0,10,5.0,4,0.5,6.8,7.1,6.9,6.8,5.7,6.7,7.7,계절매력,7.7
백덕산_04,백덕산,등하산_원점회귀,1364.2,870.6239999999998,8.16,8.16,250,4시간 10분,37.381986,128.270715,37.381783,128.270946,중급,중급2,204.23,4.9,0,0.0,4,0.5,6.8,7.1,6.9,6.8,5.7,6.7,7.7,계절매력,7.7
백암산_01,백암산,등하산_횡단,664.3,613.7160000000002,8.35,8.35,210,3시간 30분,35.459221,126.841251,35.466819,126.82615,초급,초급2,144.55,4.6,10,10.0,4,0.5,7.2,7.5,7.1,7.6,6.3,7.0,8.0,계절매력,8.0
백암산_02,백암산,등하산_횡단,530.2,450.87200000000007,7.16,7.16,168,2시간 48분,35.458847,126.841526,35.49685,126.841623,초급,초급1,114.73,4.6,10,10.0,4,0.5,7.2,7.5,7.1,7.6,6.3,7.0,8.0,계절매력,8.0
백암산_03,백암산,등하산_횡단,666.5,617.5969999999996,8.16,8.16,216,3시간 36분,35.458815,126.841484,35.42606,126.878941,초급,초급3,172.01,4.9,10,10.0,4,0.5,7.2,7.5,7.1,7.6,6.3,7.0,8.0,계절매력,8.0
백암산_04,백암산,등하산_원점회귀,771.7,924.3319999999997,10.09,10.09,289,4시간 49분,35.428043,126.879207,35.432037,126.880125,중급,중급3,234.0,5.2,10,8.0,4,0.5,7.2,7.5,7.1,7.6,6.3,7.0,8.0,계절매력,8.0
백운산(광양)_01,백운산(광양),등하산_원점회귀,1196.1,842.0209999999997,8.87,8.87,259,4시간 19분,35.093552,127.596334,35.095182,127.596776,중급,중급2,209.41,5.2,10,10.0,8,0.3535533905932737,7.1,7.6,7.0,7.3,6.4,7.1,7.6,전망,7.6
백운산(광양)_02,백운산(광양),등하산_원점회귀,1029.0,989.58,5.97,5.97,216,3시간 36분,35.063833,127.622759,35.067556,127.629411,중급,중급3,232.8,5.3,0,10.0,8,0.3535533905932737,7.1,7.6,7.0,7.3,6.4,7.1,7.6,전망,7.6
백운산(광양)_03,백운산(광양),등하산_원점회귀,1135.1,1316.7889999999993,13.37,13.37,401,6시간 41분,35.075366,127.606543,35.063833,127.622524,최상급,최상급1,321.51,5.4,0,10.0,8,0.3535533905932737,7.1,7.6,7.0,7.3,6.4,7.1,7.6,전망,7.6
백운산(광양)_04,백운산(광양),등하산_횡단,1235.1,2081.075999999998,13.88,13.88,521,8시간 41분,35.07241,127.611064,35.105452,127.662409,초인,초인1,514.77,5.0,0,10.0,8,0.3535533905932737,7.1,7.6,7.0,7.3,6.4,7.1,7.6,전망,7.6
백운산(광양)_05,백운산(광양),등하산_횡단,1179.0,1239.185999999999,11.8,11.8,381,6시간 21분,35.102257,127.597182,35.071022,127.561452,상급,상급3,293.0,5.1,5,10.0,8,0.3535533905932737,7.1,7.6,7.0,7.3,6.4,7.1,7.6,전망,7.6
백운산(광양)_06,백운산(광양),등하산_횡단,828.3,796.3130000000003,7.56,7.56,238,3시간 58분,35.063701,127.62252,35.053172,127.687358,중급,중급1,188.0,5.1,0,10.0,8,0.3535533905932737,7.1,7.6,7.0,7.3,6.4,7.1,7.6,전망,7.6
백운산(광양)_07,백운산(광양),등하산_횡단,1240.0,1975.4839999999997,19.89,19.89,584,9시간 44분,35.055496,127.713499,35.096171,127.617537,초인,초인1,480.31,5.4,2,8.0,8,0.3535533905932737,7.1,7.6,7.0,7.3,6.4,7.1,7.6,전망,7.6
백운산(광양)_08,백운산(광양),등하산_횡단,567.1,920.254,8.48,8.48,265,4시간 25분,35.102426,127.693075,35.079443,127.717047,중급,중급2,214.05,5.3,0,10.0,8,0.3535533905932737,7.1,7.6,7.0,7.3,6.4,7.1,7.6,전망,7.6
백운산(정선)_01,백운산(정선),등하산_원점회귀,913.3,1230.422,10.0,10.0,336,5시간 36분,37.262505,128.596846,37.260006,128.586705,상급,상급2,268.78,4.1,5,10.0,2,0.7071067811865475,7.0,7.6,7.0,7.1,5.6,7.1,7.8,계절매력,7.8
백운산(정선)_02,백운산(정선),등하산_원점회귀,989.8,1244.559,6.83,6.83,273,4시간 33분,37.278568,128.57651,37.281303,128.582866,상급,상급2,279.25,4.4,10,10.0,2,0.7071067811865475,7.0,7.6,7.0,7.1,5.6,7.1,7.8,계절매력,7.8
백운산(포천)_01,백운산(포천),등하산_원점회귀,929.0,1316.1700000000003,6.6,6.6,283,4시간 43분,38.073281,127.412036,38.070102,127.412716,상급,상급3,282.29,6.0,10,10.0,6,0.4082482904638631,6.4,6.1,6.9,6.3,5.9,6.3,7.2,계절매력,7.2
백운산(포천)_02,백운산(포천),등하산_횡단,972.3,882.5700000000002,10.03,10.03,301,5시간 01분,38.101666,127.443693,38.073212,127.40927,중급,중급3,227.98,5.7,0,0.0,6,0.4082482904638631,6.4,6.1,6.9,6.3,5.9,6.3,7.2,계절매력,7.2
백운산(포천)_03,백운산(포천),편도_등산,1189.0,862.0,2.96,5.92,218,3시간 38분,38.116637,127.475093,38.130707,127.492579,중급,중급2,216.37,4.5,0,0.0,6,0.4082482904638631,6.4,6.1,6.9,6.3,5.9,6.3,7.2,계절매력,7.2
백운산(포천)_04,백운산(포천),등하산_원점회귀,975.1,3098.3460000000005,9.27,9.27,587,9시간 47분,38.072475,127.410329,38.07011,127.412666,초인,초인1,513.31,6.0,10,10.0,6,0.4082482904638631,6.4,6.1,6.9,6.3,5.9,6.3,7.2,계절매력,7.2
백운산(포천)_05,백운산(포천),등하산_횡단,1072.0,1978.685,9.97,9.97,451,7시간 31분,38.101569,127.443586,38.072772,127.410554,최상급,최상급3,425.41,5.7,0,0.0,6,0.4082482904638631,6.4,6.1,6.9,6.3,5.9,6.3,7.2,계절매력,7.2
백운산(포천)_06,백운산(포천),등하산_원점회귀,1063.7,497.773,7.7,7.7,193,3시간 13분,38.099987,127.44386,38.099836,127.443788,초급,초급1,125.01,5.3,0,0.0,6,0.4082482904638631,6.4,6.1,6.9,6.3,5.9,6.3,7.2,계절매력,7.2
변산_01,변산,등하산_횡단,453.7,1118.811,6.21,6.21,261,4시간 21분,35.641381,126.580379,35.597376,126.580165,상급,상급1,252.46,5.0,10,10.0,5,0.4472135954999579,7.1,7.9,7.2,7.2,6.5,6.7,7.3,전망,7.9
변산_02,변산,등하산_횡단,448.1,1223.7389999999991,7.61,7.61,292,4시간 52분,35.609379,126.582021,35.650987,126.54757,상급,상급3,292.29,5.3,8,8.0,5,0.4472135954999579,7.1,7.9,7.2,7.2,6.5,6.7,7.3,전망,7.9
변산_03,변산,등하산_횡단,452.0,1716.0660000000005,8.99,8.99,395,6시간 35분,35.636392,126.629181,35.610118,126.588286,최상급,최상급2,376.2,5.2,0,5.0,5,0.4472135954999579,7.1,7.9,7.2,7.2,6.5,6.7,7.3,전망,7.9
변산_04,변산,등하산_횡단,494.6,1128.1109999999996,5.59,5.59,253,4시간 13분,35.681123,126.633736,35.664898,126.615885,중급,중급3,240.52,3.8,0,10.0,5,0.4472135954999579,7.1,7.9,7.2,7.2,6.5,6.7,7.3,전망,7.9
변산_05,변산,등하산_횡단,317.8,1298.6370000000004,11.12,11.12,365,6시간 05분,35.660151,126.652953,35.621802,126.645397,상급,상급3,291.18,4.7,10,10.0,5,0.4472135954999579,7.1,7.9,7.2,7.2,6.5,6.7,7.3,전망,7.9
북한산_01,북한산,등하산_원점회귀,739.3,1597.9979999999998,9.2,9.2,376,6시간 16분,37.655117,126.949556,37.654809,126.95057,최상급,최상급2,367.25,6.6,10,8.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_02,북한산,편도_등산,466.5,416.282,4.19,8.39,188,3시간 08분,37.61055,126.940214,37.625609,126.954401,초급,초급1,119.33,7.5,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_04,북한산,편도_하산,323.9,227.168,1.68,3.35,84,1시간 24분,37.618483,126.932933,37.623517,126.944747,입문,입문,55.7,7.4,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_05,북한산,등하산_횡단,524.5,491.0949999999999,2.46,2.46,95,1시간 35분,37.659918,126.949185,37.65559,126.970261,입문,입문,105.27,6.3,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_09,북한산,등하산_원점회귀,519.7,676.0219999999996,5.84,5.84,186,3시간 06분,37.614244,126.932501,37.614686,126.934993,초급,초급2,152.25,7.2,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_10,북한산,등하산_원점회귀,608.1,874.4529999999994,6.77,6.77,237,3시간 57분,37.663958,127.011887,37.663864,127.011766,중급,중급3,233.04,6.8,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_13,북한산,등하산_횡단,738.3,1097.25,9.39,9.39,307,5시간 07분,37.658415,127.003041,37.610752,126.956446,상급,상급1,245.95,7.5,8,5.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_14,북한산,등하산_원점회귀,603.4,736.8350000000003,7.23,7.23,214,3시간 34분,37.657967,126.945247,37.651602,126.952943,초급,초급3,176.86,6.6,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_15,북한산,등하산_횡단,728.0,1085.382,9.98,9.98,293,4시간 53분,37.653561,126.938994,37.641972,126.979364,상급,상급1,252.19,6.7,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_17,북한산,등하산_원점회귀,834.4,1078.1940000000004,8.09,8.09,282,4시간 42분,37.675095,126.958078,37.675303,126.959038,상급,상급3,282.88,6.3,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_18,북한산,등하산_원점회귀,550.8,600.6109999999999,5.54,5.54,173,2시간 53분,37.640577,126.943484,37.637695,126.938289,초급,초급1,139.77,6.9,10,8.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_19,북한산,등하산_원점회귀,569.5,930.1540000000005,7.34,7.34,233,3시간 53분,37.619047,126.932481,37.617997,126.942965,상급,상급1,250.26,7.2,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_20,북한산,등하산_횡단,561.2,1039.5649999999991,7.03,7.03,263,4시간 23분,37.688815,127.045298,37.662821,127.012568,상급,상급2,258.93,6.8,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_21,북한산,등하산_횡단,769.1,1070.5120000000004,10.34,10.34,311,5시간 11분,37.67918,126.961333,37.663245,127.012413,상급,상급1,254.93,6.6,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_22,북한산,등하산_횡단,732.4,830.3560000000001,6.57,6.57,211,3시간 31분,37.644255,126.941182,37.638608,126.958343,중급,중급3,223.71,6.8,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_23,북한산,등하산_원점회귀,602.9,1116.4589999999994,6.38,6.38,257,4시간 17분,37.661021,127.007104,37.658937,127.004249,상급,상급1,255.63,6.9,8,8.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_24,북한산,등하산_원점회귀,593.7,683.0629999999999,8.5,8.5,241,4시간 01분,37.644336,126.940976,37.641243,126.941549,중급,중급1,184.63,6.9,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_27,북한산,등하산_원점회귀,554.0,639.0779999999995,6.4,6.4,190,3시간 10분,37.642147,126.9394,37.639197,126.945143,초급,초급2,154.96,6.9,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_28,북한산,등하산_횡단,516.3,1064.7070000000008,8.87,8.87,281,4시간 41분,37.663868,127.011813,37.643337,127.003068,중급,중급3,235.47,6.9,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_29,북한산,등하산_횡단,607.7,908.3,7.71,7.71,253,4시간 13분,37.645612,127.006479,37.655137,126.949435,중급,중급2,202.77,6.8,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_30,북한산,등하산_원점회귀,735.9,1336.0999999999992,7.01,7.01,290,4시간 50분,37.618406,126.997286,37.620197,126.995211,상급,상급3,293.12,7.3,5,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_31,북한산,등하산_횡단,740.5,1393.6540000000002,7.72,7.72,317,5시간 17분,37.617957,126.998677,37.610417,126.976487,상급,상급3,314.17,7.8,5,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_32,북한산,등하산_원점회귀,614.9,980.0309999999996,7.48,7.48,252,4시간 12분,37.642626,127.002638,37.63676,127.009739,상급,상급2,259.33,7.0,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
북한산_33,북한산,등하산_횡단,480.0,1129.6519999999994,9.61,9.61,313,5시간 13분,37.627368,127.009968,37.611132,126.978781,상급,상급1,252.46,7.7,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3
